Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr),P/E,P/B,Div Yield,Total Returns Index
14-Jul-2009,3974.1,4128.9,3974.1,4111.4,242076783,7797.11,19.02,3.33,1.23,5085.26
15-Jul-2009,4120.8,4249.55,4118.75,4233.5,254611958,8138.11,19.58,3.4,1.21,5236.32
16-Jul-2009,4223.5,4305,4205.5,4231.4,292288337,10209.96,19.21,3.4,1.21,5233.7
17-Jul-2009,4231.45,4390.4,4230.15,4374.95,250233020,9545.1,19.87,3.52,1.17,5411.29
20-Jul-2009,4377.9,4510.3,4377.9,4502.25,280309302,10151.33,20.44,3.62,1.14,5568.72
21-Jul-2009,4501.5,4524,4436.6,4469.1,311984330,10289.73,20.29,3.59,1.15,5527.7
22-Jul-2009,4469.3,4557.95,4380.45,4398.9,337796915,11688.74,19.89,3.54,1.17,5441
23-Jul-2009,4409.7,4532.4,4405.95,4523.75,273052133,10580,20.27,3.64,1.13,5595.44
24-Jul-2009,4524.8,4578.75,4504.85,4568.55,351255586,11501.51,20.6,3.67,1.12,5652.04
27-Jul-2009,4568.65,4596.75,4528.5,4572.3,277017434,10388.02,20.59,3.68,1.12,5657.08
28-Jul-2009,4572.8,4599.9,4529.15,4564.1,382344566,12576.09,20.3,3.67,1.12,5646.92
29-Jul-2009,4565.8,4573.85,4420.8,4513.5,368035721,12501.05,20.08,3.63,1.14,5584.33
30-Jul-2009,4513.1,4582.35,4474.5,4571.45,338985380,13121.84,20.31,3.68,1.12,5656.66
31-Jul-2009,4571.6,4669.75,4571.6,4636.45,300437149,10951.04,20.68,3.73,1.11,5737.09
03-Aug-2009,4633.8,4723.75,4617.75,4711.4,277002677,8717.22,21.09,3.79,1.09,5830.35
04-Aug-2009,4706.25,4731.45,4642.6,4680.5,322871852,10938.39,20.99,3.77,1.09,5792.67
05-Aug-2009,4680.95,4717.2,4629.85,4694.15,244640641,9312.86,21.05,3.78,1.09,5809.57
06-Aug-2009,4694.35,4718.15,4559.2,4585.5,278150681,10973.92,20.56,3.69,1.12,5675.13
07-Aug-2009,4591.9,4591.9,4463.95,4481.4,266871982,9772.77,20.1,3.61,1.14,5546.33
10-Aug-2009,4486.5,4562.5,4399.85,4437.65,284079082,10028.43,19.9,3.57,1.15,5492.49
11-Aug-2009,4435,4510.8,4398.9,4471.35,250129719,9082.78,20.06,3.6,1.15,5534.22
12-Aug-2009,4473.8,4473.8,4359.4,4457.5,274149382,9375.42,19.99,3.59,1.15,5517.09
13-Aug-2009,4458.55,4614.15,4458.55,4605,253540980,8883.22,20.66,3.71,1.11,5699.66
14-Aug-2009,4605.15,4619,4559.35,4580.05,222992686,8149,20.54,3.58,1.12,5668.78
17-Aug-2009,4578.8,4578.8,4374.6,4387.9,252330559,8387.98,19.68,3.43,1.17,5430.95
18-Aug-2009,4389.5,4491.45,4372.65,4458.9,265217123,8599.04,20,3.49,1.15,5521.3
19-Aug-2009,4457.75,4477.55,4353.45,4394.1,254668765,8296.66,19.71,3.44,1.16,5441.06
20-Aug-2009,4394.35,4492.8,4394.35,4453.45,166600981,5675.53,19.98,3.48,1.15,5515.01
21-Aug-2009,4453.45,4538.7,4400.9,4528.8,185694578,7403.77,20.31,3.54,1.13,5608.87
24-Aug-2009,4536.95,4656.3,4536.95,4642.8,207902560,7027.01,20.82,3.63,1.1,5750.03
25-Aug-2009,4641.65,4672.9,4582.5,4659.35,248995054,8299.73,20.88,3.64,1.1,5770.53
26-Aug-2009,4659.45,4697.8,4659.1,4680.85,208840330,7346.21,20.97,3.66,1.09,5797.53
27-Aug-2009,4679,4707.9,4645.15,4688.2,230998335,8572.49,21.01,3.67,1.09,5806.62
28-Aug-2009,4688.4,4743.75,4651.4,4732.35,285794817,8769.6,21.26,3.71,1.08,5861.96
31-Aug-2009,4730.85,4730.85,4635,4662.1,355947859,9366.93,20.94,3.66,1.09,5774.96
01-Sep-2009,4662.2,4735.9,4600.65,4625.35,332639046,9952.01,20.78,3.63,1.1,5729.9
02-Sep-2009,4624,4650.45,4576.6,4608.35,265745955,8466.96,20.7,3.61,1.11,5708.82
03-Sep-2009,4608.75,4647.35,4581.05,4593.55,245965172,7664.43,20.63,3.6,1.11,5690.74
04-Sep-2009,4608.7,4697.2,4580.35,4680.4,243559408,7885.25,21.02,3.67,1.09,5798.37
07-Sep-2009,4682.4,4790,4679.3,4782.9,243162111,8418.82,21.49,3.75,1.07,5925.39
08-Sep-2009,4782.85,4842.2,4782.65,4805.25,310692738,11901.18,21.59,3.77,1.06,5953.08
09-Sep-2009,4804.9,4825.05,4783.5,4814.25,239157623,9314.22,21.63,3.78,1.06,5964.2
10-Sep-2009,4814.35,4889.05,4807.9,4819.4,235712405,9264.17,21.66,3.78,1.06,5971.09
11-Sep-2009,4819.4,4856.15,4791.55,4829.55,236392562,8539.69,21.7,3.79,1.06,5985.39
14-Sep-2009,4830.35,4832.25,4786.25,4808.6,168557296,6265.34,21.66,3.78,1.06,5960.63
15-Sep-2009,4808.35,4899.45,4808.35,4892.1,215325851,7811.97,22.03,3.85,1.04,6064.15
16-Sep-2009,4894.65,4966.3,4894.65,4958.4,240095210,9361.6,22.33,3.9,1.03,6146.31
17-Sep-2009,4958.55,5003.05,4944.15,4965.55,270017278,12490.14,22.36,3.9,1.02,6155.18
18-Sep-2009,4963.95,4980.85,4931.9,4976.05,222101079,9124.75,22.41,3.91,1.02,6168.19
22-Sep-2009,4977.1,5036.3,4977.1,5020.2,189005727,7643.28,22.61,3.95,1.01,6223.21
23-Sep-2009,5019.95,5030.75,4957.05,4969.95,213349260,7733.22,22.38,3.68,1.02,6160.91
24-Sep-2009,4977.15,5016.7,4904.05,4986.55,266932031,11724.18,22.46,3.69,1.02,6181.47
25-Sep-2009,4985.1,4994.35,4931.25,4958.95,179960712,7401.44,22.33,3.67,1.02,6147.23
29-Sep-2009,4959.15,5020.25,4959.1,5006.85,174803950,7287.18,22.55,3.7,1.01,6206.65
30-Sep-2009,5007.65,5087.6,5004.35,5083.95,184790308,9175.8,22.9,3.76,1,6302.19
01-Oct-2009,5087.2,5110.5,5057.05,5083.4,224761213,10100.1,22.89,3.76,1,6301.54
05-Oct-2009,5076.05,5076.05,4991.95,5003.2,239335078,9807.7,22.53,3.7,1.01,6202.09
06-Oct-2009,5003.65,5034.7,4921.05,5027.4,367279763,12542.57,22.67,3.72,1.01,6232.12
07-Oct-2009,5031.7,5077,4972.95,4985.75,266221987,10939.13,22.48,3.69,1.02,6180.46
08-Oct-2009,5011.25,5043.05,4971.75,5002.25,294680002,12051.82,22.58,3.71,1.01,6200.92
09-Oct-2009,4993,5032.6,4934.55,4945.2,215439682,9481.39,22.31,3.67,1.02,6130.2
12-Oct-2009,4945.45,5068.05,4945.45,5054.25,187302253,8342.17,22.8,3.75,1,6265.4
14-Oct-2009,5054.35,5127.4,5054.35,5118.2,243364399,10025.05,22.97,3.79,0.99,6344.64
15-Oct-2009,5118.55,5152.25,5077.1,5108.85,258099954,9833.7,22.93,3.79,0.99,6334.84
16-Oct-2009,5108.65,5149.65,5093.2,5142.15,208175454,9471.33,23.08,3.81,0.98,6379.5
17-Oct-2009,5159.35,5176.8,5124.25,5141.8,41376778,1697.89,23.08,3.81,0.98,6379.08
20-Oct-2009,5145.6,5181.95,5102.65,5114.45,199616623,8313.74,22.94,3.79,0.99,6345.15
21-Oct-2009,5114.85,5117.45,5051.65,5063.6,206631723,8374,22.71,3.75,1,6282.03
22-Oct-2009,5063.35,5064.25,4968.45,4988.6,219560144,8830.32,22.44,3.73,1,6188.98
23-Oct-2009,4986.55,5054.95,4983.25,4997.05,223335499,9106.05,22.19,3.74,1,6199.5
26-Oct-2009,4997.15,5033.75,4961.35,4970.9,201756762,7658.71,21.96,3.72,1.01,6167.03
27-Oct-2009,4970.55,4970.55,4829.5,4846.7,324126841,11514.15,21.42,3.63,1.03,6012.97
28-Oct-2009,4846.55,4867,4784.1,4826.15,291607710,10325.07,21.33,3.61,1.04,5987.82
29-Oct-2009,4826.1,4826.1,4738.4,4750.55,354052799,12068.69,21,3.56,1.05,5894.12
30-Oct-2009,4751.1,4853.65,4687.5,4711.7,321182346,11459.69,20.45,3.53,1.06,5846.03
03-Nov-2009,4712.25,4729.85,4538.5,4563.9,319392344,10141.77,19.81,3.42,1.1,5662.6
04-Nov-2009,4567.3,4717.8,4565,4710.8,342877732,9466.04,20.45,3.53,1.06,5844.86
05-Nov-2009,4711.65,4776.35,4610.6,4765.55,337186106,9405.39,20.68,3.57,1.05,5912.8
06-Nov-2009,4767.5,4836.2,4764.85,4796.15,279503737,8883.6,21.05,3.59,1.04,5951.91
09-Nov-2009,4796.15,4905.25,4789.9,4898.4,242563827,8196.63,21.5,3.67,1.02,6078.83
10-Nov-2009,4898.9,4947.7,4860.1,4881.7,273281602,10543.75,21.43,3.65,1.02,6058.1
11-Nov-2009,4882.3,5016.7,4870.05,5003.95,251115661,8792.44,22.24,3.78,0.98,6209.76
12-Nov-2009,5004.4,5014.4,4924.75,4952.65,282046035,9208.49,22.02,3.5,1,6146.15
13-Nov-2009,4952.35,5017.9,4942.65,4998.95,217419912,7494.31,22.22,3.54,0.99,6203.57
16-Nov-2009,4996.5,5073.2,4994,5058.05,218547707,7043.04,22.48,3.58,0.98,6276.92
17-Nov-2009,5058.95,5074,5010.15,5062.25,211034152,7812.63,22.5,3.58,0.98,6282.16
18-Nov-2009,5061.5,5079.3,5041.65,5054.7,204346736,8091.52,22.47,3.58,0.98,6272.78
19-Nov-2009,5043.95,5053.45,4963.7,4989,286198276,7711.46,22.18,3.53,0.99,6191.25
20-Nov-2009,4988.75,5063.3,4932.8,5052.45,289285202,8643.31,22.46,3.58,0.98,6269.95
23-Nov-2009,5052.95,5113.1,5052.1,5103.55,193875423,7446.11,22.69,3.61,0.97,6333.39
24-Nov-2009,5105,5112.85,5053.5,5090.55,201324276,7621.19,22.63,3.6,0.97,6317.26
25-Nov-2009,5091.55,5138,5078.35,5108.15,185171466,7277.12,22.71,3.61,0.97,6339.11
26-Nov-2009,5116.45,5116.45,4986.05,5005.55,250067337,9534.57,22.25,3.54,0.99,6211.8
27-Nov-2009,5005.05,5005.05,4806.7,4941.75,304958891,9312.59,21.97,3.5,1,6132.6
30-Nov-2009,4942.25,5066.35,4942.25,5032.7,299569170,8574.32,22.37,3.56,0.98,6245.49
01-Dec-2009,5039.7,5130.35,5038.85,5122,301878674,8492.32,22.77,3.62,0.97,6356.3
02-Dec-2009,5122.75,5161.75,5111.75,5123.25,284763865,9308.75,22.77,3.63,0.97,6357.9
03-Dec-2009,5124.55,5181,5106.6,5131.7,225726200,7683.05,22.81,3.63,0.96,6368.38
04-Dec-2009,5131.7,5161.8,5081.85,5108.9,207469832,6960.55,22.71,3.62,0.97,6340.1
07-Dec-2009,5108.85,5131.3,5051.55,5066.7,213116933,6588.43,22.52,3.59,0.98,6287.74
08-Dec-2009,5068.55,5152.55,5058.9,5147.95,222744006,7547.17,22.92,3.65,0.96,6388.56
09-Dec-2009,5147.65,5147.65,5090.6,5112,240039269,7722.75,22.76,3.62,0.97,6343.96
10-Dec-2009,5112.4,5146.45,5084.65,5134.65,212775673,7096.21,22.86,3.64,0.96,6372.06
11-Dec-2009,5136.05,5182.55,5088.4,5117.3,207026470,7248.57,22.79,3.63,0.96,6350.5
14-Dec-2009,5117.45,5156.7,5090.15,5105.7,171684929,6543.06,22.74,3.62,0.97,6336.14
15-Dec-2009,5105.75,5129.45,5018.25,5033.05,198962362,7220.77,22.41,3.57,0.98,6246
16-Dec-2009,5032.95,5067.25,5001.8,5042.05,202112014,7124.61,22.45,3.57,0.98,6257.11
17-Dec-2009,5046.65,5064.2,5013.15,5041.75,219465268,7063.39,22.45,3.57,0.98,6256.77
18-Dec-2009,5042,5043.4,4979.05,4987.7,199329425,6833.57,22.21,3.5,0.99,6189.67
21-Dec-2009,4983.65,4997.85,4943.95,4952.6,168156865,6022.7,22.05,3.48,0.99,6146.13
22-Dec-2009,4953.35,4997.3,4953.35,4985.85,164377140,5249.29,22.2,3.5,0.99,6189.52
23-Dec-2009,4990.05,5150.6,4990.05,5144.6,250734148,7599.02,22.91,3.61,0.96,6386.57
24-Dec-2009,5144.8,5197.9,5129.05,5178.4,202176013,6459.65,23.07,3.64,0.95,6428.86
29-Dec-2009,5180.75,5214.6,5175.85,5187.95,160527908,5480.14,23.11,3.64,0.95,6440.68
30-Dec-2009,5188.75,5197.05,5160.1,5169.45,147546797,4922.14,23.03,3.63,0.95,6417.72
31-Dec-2009,5171.2,5221.85,5168.75,5201.05,188092940,7236.94,23.17,3.65,0.95,6456.97
04-Jan-2010,5200.9,5238.45,5167.1,5232.2,148652424,6531.61,23.31,3.67,0.94,6495.62
05-Jan-2010,5277.15,5288.35,5242.4,5277.9,240844424,7969.62,23.57,3.71,0.93,6552.37
06-Jan-2010,5278.15,5310.85,5260.05,5281.8,216147837,7892.6,23.59,3.72,0.93,6557.2
07-Jan-2010,5281.8,5302.55,5244.75,5263.1,181246734,6890.99,23.51,3.7,0.93,6533.98
08-Jan-2010,5264.25,5276.75,5234.7,5244.75,201910800,7777.04,23.43,3.69,0.94,6511.19
11-Jan-2010,5263.8,5287.2,5227.8,5249.4,238011959,11080.55,23.45,3.7,0.94,6517.09
12-Jan-2010,5251.1,5300.5,5200.95,5210.4,206748015,8648.49,23.28,3.67,0.94,6468.64
13-Jan-2010,5212.6,5239.2,5169.55,5233.95,200774550,8430.48,23.38,3.68,0.94,6497.91
14-Jan-2010,5234.5,5272.85,5232.5,5259.9,171282618,7824.43,23.5,3.7,0.93,6530.12
15-Jan-2010,5259.9,5279.85,5242.45,5252.2,167242355,6927.87,23.46,3.69,0.94,6520.55
18-Jan-2010,5253.65,5292.5,5228.95,5274.85,153687597,6659.87,23.57,3.71,0.93,6548.67
19-Jan-2010,5274.2,5287.8,5218.65,5225.65,141424524,6197.52,23.35,3.68,0.94,6487.84
20-Jan-2010,5226.1,5256.7,5201.4,5221.7,167867201,7170.51,23.06,3.67,0.94,6482.96
21-Jan-2010,5220.2,5220.35,5085.45,5094.15,190009431,7943.76,22.5,3.58,0.97,6324.57
22-Jan-2010,5094.15,5094.15,4954.85,5036,270251977,10414.08,22.24,3.54,0.98,6252.42
25-Jan-2010,5034.55,5035.7,4983.05,5007.9,166405391,5714.17,21.7,3.52,0.98,6217.5
27-Jan-2010,5008.5,5008.5,4833.05,4853.1,274773820,9800.33,21.03,3.41,1.01,6025.64
28-Jan-2010,4863,4929.9,4824.95,4867.25,275868897,10614.04,21.09,3.42,1.01,6043.21
29-Jan-2010,4866.15,4893.7,4766,4882.05,265191792,10116.63,21,3.43,1.01,6061.68
01-Feb-2010,4882.05,4918.8,4827.15,4899.7,226819473,7255.33,21.07,3.45,1,6083.89
02-Feb-2010,4907.85,4951.15,4814.1,4830.1,235090748,7927.05,20.77,3.4,1.02,5997.46
03-Feb-2010,4831,4949.15,4831,4931.85,163105434,6448.29,21.21,3.47,1,6123.81
04-Feb-2010,4931.3,4931.3,4832.35,4845.35,167815142,6169.35,20.84,3.41,1.02,6016.87
05-Feb-2010,4819.65,4827,4692.35,4718.65,222362365,7609.87,20.18,3.32,1.05,5860.4
06-Feb-2010,4712.75,4768.15,4712.75,4757.25,22091127,643.11,20.35,3.35,1.04,5908.36
08-Feb-2010,4755.35,4799.05,4675.4,4760.4,205364363,6823.11,20.36,3.35,1.04,5912.26
09-Feb-2010,4760.55,4810.4,4739.35,4792.65,175452494,5819.47,20.5,3.37,1.03,5952.92
10-Feb-2010,4793,4826.85,4748.1,4757.2,185053448,6196.72,20.35,3.35,1.04,5908.85
11-Feb-2010,4757.25,4843.8,4757.25,4826.85,142638466,4917.21,20.65,3.4,1.02,5995.36
15-Feb-2010,4827.9,4845.6,4783.9,4801.95,153758927,5004.68,20.54,3.38,1.03,5964.46
16-Feb-2010,4801.8,4880,4791.35,4855.75,156011235,5240.97,20.77,3.42,1.02,6031.31
17-Feb-2010,4858.65,4929.7,4857.6,4914,176502266,6291.08,21.02,3.46,1,6103.65
18-Feb-2010,4915.1,4922.05,4873.7,4887.75,193513235,5763.98,20.91,3.44,1.01,6071.38
19-Feb-2010,4887.3,4887.3,4805.55,4844.9,194311305,5737.99,20.72,3.41,1.02,6018.14
22-Feb-2010,4849.35,4912.05,4845.9,4856.4,149362400,4591.6,20.77,3.42,1.02,6032.45
23-Feb-2010,4856.6,4884.1,4833.15,4870.05,129233916,4617.62,20.83,3.43,1.01,6049.39
24-Feb-2010,4869.55,4880.55,4834.65,4858.6,141213476,4842.23,20.78,3.42,1.02,6035.17
25-Feb-2010,4859,4880.15,4835.6,4859.75,179443119,6427.68,20.79,3.42,1.02,6036.57
26-Feb-2010,4858.5,4992,4858.45,4922.3,341137163,10987.94,20.92,3.46,1,6114.27
02-Mar-2010,4935.6,5029.45,4935.35,5017,233127111,8468.18,21.33,3.53,0.98,6231.89
03-Mar-2010,5015.8,5093.25,5015.1,5088.1,191791765,7375.98,21.63,3.58,0.97,6320.23
04-Mar-2010,5096.95,5096.95,5049,5080.25,205104948,6826.25,21.59,3.57,0.97,6310.46
05-Mar-2010,5080.55,5118.65,5068.05,5088.7,209604746,6307.8,21.63,3.58,0.97,6320.95
08-Mar-2010,5092.15,5147.1,5092.15,5124,187964711,7130.87,21.8,3.61,0.96,6364.81
09-Mar-2010,5121.05,5131.8,5094.35,5101.5,158734706,6364.07,21.7,3.59,0.97,6336.9
10-Mar-2010,5101.6,5137.4,5092.05,5116.25,167174523,6445.89,21.77,3.6,0.96,6355.21
11-Mar-2010,5116.35,5152.6,5102.1,5133.4,155698046,5500.07,21.84,3.61,0.96,6376.49
12-Mar-2010,5131.8,5158.1,5122.1,5137,152561763,5927.11,21.86,3.62,0.96,6381
15-Mar-2010,5134.45,5151.05,5101.2,5128.9,134878673,5301.12,21.82,3.61,0.96,6370.91
16-Mar-2010,5128.95,5209.25,5125.7,5198.1,120692486,5250.18,22.12,3.66,0.95,6456.89
17-Mar-2010,5198.45,5260.5,5177.15,5231.9,169767105,6291.05,22.26,3.68,0.94,6498.88
18-Mar-2010,5232.55,5255.65,5214.4,5245.9,160336720,5521.68,22.32,3.69,0.94,6517.13
19-Mar-2010,5246.8,5269.95,5237.1,5262.8,136871848,5558.7,22.39,3.71,0.94,6538.14
22-Mar-2010,5260.95,5260.95,5187.05,5205.2,130039411,5212.14,22.15,3.66,0.95,6466.59
23-Mar-2010,5205.85,5243.6,5193.4,5225.3,146479804,5673.78,22.23,3.68,0.94,6491.98
25-Mar-2010,5225.3,5267.3,5202.95,5260.4,207844844,9239.93,22.38,3.7,0.94,6535.6
26-Mar-2010,5260.55,5293.75,5260.55,5282,140965576,6366.38,22.47,3.72,0.93,6562.47
29-Mar-2010,5283.9,5329.55,5242.15,5302.85,132186441,6001.64,22.56,3.73,0.93,6588.34
30-Mar-2010,5302.95,5325,5251.35,5262.45,133483766,5629.19,22.39,3.71,0.94,6538.16
31-Mar-2010,5260.4,5293.9,5235.15,5249.1,147618695,6542.18,22.33,3.7,0.94,6521.55
01-Apr-2010,5249.2,5298.6,5249.2,5290.5,127773261,5365.11,22.52,3.73,0.93,6572.99
05-Apr-2010,5291.4,5377.55,5291.4,5368.4,132419861,5762.97,22.85,3.78,0.92,6669.82
06-Apr-2010,5369.65,5388.65,5351.7,5366,147051901,5746.95,22.84,3.78,0.92,6666.78
07-Apr-2010,5365.7,5399.65,5345.05,5374.65,166790249,6530.95,22.88,3.79,0.92,6677.56
08-Apr-2010,5376.3,5383.65,5290.25,5304.45,156785881,5830.63,22.96,3.77,0.92,6590.34
09-Apr-2010,5302.4,5377.45,5302.25,5361.75,154497751,6207.69,23.21,3.81,0.91,6661.54
12-Apr-2010,5354.15,5382.15,5324.9,5339.7,134901999,5502.8,23.11,3.79,0.91,6634.12
13-Apr-2010,5340.85,5356.5,5301.7,5322.95,126581805,7839.07,23.04,3.78,0.92,6615.8
15-Apr-2010,5323.3,5373.15,5265.3,5273.6,195013233,7702.54,22.83,3.75,0.93,6554.45
16-Apr-2010,5273.4,5283.05,5237.55,5262.6,151013525,5498.97,22.78,3.74,0.93,6540.82
19-Apr-2010,5279.05,5279.05,5160.9,5203.65,155321410,5791.22,22.58,3.7,0.94,6467.49
20-Apr-2010,5208.3,5257.25,5208.3,5230.1,199478130,7155.88,22.71,3.72,0.93,6500.38
21-Apr-2010,5230.3,5266.3,5230.3,5244.9,196901598,6577.43,22.78,3.73,0.93,6518.8
22-Apr-2010,5248.6,5331.8,5221.1,5269.35,180286076,8794.67,22.88,3.75,0.93,6549.19
23-Apr-2010,5269.65,5311.05,5269.65,5304.1,154120422,6935.25,23.03,3.77,0.92,6592.4
26-Apr-2010,5299.35,5342.35,5299.35,5322.45,127022478,5920.48,23.11,3.78,0.92,6615.25
27-Apr-2010,5322.1,5330.55,5301.4,5308.35,144428508,5684.75,22.45,3.77,0.92,6597.71
28-Apr-2010,5308.2,5308.25,5202.45,5215.45,178645117,6812.97,22.05,3.71,0.94,6482.27
29-Apr-2010,5215.25,5264.75,5214.8,5254.15,171683419,7264.42,22.22,3.74,0.93,6530.38
30-Apr-2010,5254.2,5294.8,5254.2,5278,152495257,6591.23,22.29,3.75,0.92,6559.98
03-May-2010,5278.4,5278.7,5210.05,5222.75,111445668,4663.49,22.06,3.71,0.93,6491.43
04-May-2010,5223.9,5250.15,5134.85,5148.5,145539730,5782.23,21.74,3.66,0.95,6399.12
05-May-2010,5148.35,5148.35,5056.5,5124.9,207679138,7373.72,21.64,3.64,0.95,6369.8
06-May-2010,5124.4,5124.9,5037.75,5090.85,192105707,6560.7,21.5,3.62,0.96,6327.5
07-May-2010,5072.3,5085.65,4984.6,5018.05,233345722,8765.29,21.19,3.57,0.97,6237
10-May-2010,5026.6,5203.3,5026.6,5193.6,191632764,7272.87,21.92,3.69,0.95,6459.39
11-May-2010,5189.75,5206.7,5126.5,5136.15,168751932,6431.69,21.68,3.65,0.96,6387.96
12-May-2010,5133.75,5172.85,5098.8,5156.65,187111358,6559.76,21.77,3.66,0.96,6413.47
13-May-2010,5157.55,5212.7,5147.95,5178.9,179378582,6054.24,21.86,3.68,0.95,6441.15
14-May-2010,5180.55,5192.75,5070.95,5093.5,144381001,6094.56,21.26,3.62,0.97,6334.91
17-May-2010,5093.9,5094.55,4966.25,5059.9,169306794,7203.31,21.12,3.6,0.97,6293.1
18-May-2010,5059.55,5105.2,5024.25,5066.2,137027239,6336.36,21.14,3.6,0.97,6300.98
19-May-2010,5065.1,5065.1,4908.15,4919.65,212950386,8688.71,20.53,3.5,1,6119.53
20-May-2010,4924.3,4980.25,4924.3,4947.6,197303335,7215.28,20.65,3.52,1,6155.32
21-May-2010,4946.7,4946.7,4842.3,4931.15,230483809,7363.95,20.58,3.5,1,6134.86
24-May-2010,4944.3,5029.55,4923.45,4943.95,184424844,6576.57,20.63,3.51,1,6150.77
25-May-2010,4945.3,4946.6,4786.45,4806.75,198187219,6759.02,20.06,3.42,1.03,5980.08
26-May-2010,4807.3,4925.45,4807.3,4917.4,221985114,7246.83,20.52,3.49,1,6120.27
27-May-2010,4915.15,5016.6,4897.6,5003.1,238270068,9374.65,20.88,3.56,0.98,6227
28-May-2010,5005.6,5077.25,5005.6,5066.55,187947940,6703.72,21.22,3.6,0.97,6305.91
31-May-2010,5076.1,5097.6,5038.55,5086.3,179398969,5600.69,21.3,3.61,0.97,6330.54
01-Jun-2010,5086.25,5086.95,4961.05,4970.2,183016039,6170.85,20.81,3.53,0.99,6186.03
02-Jun-2010,4970.75,5031.2,4967.05,5019.85,217930824,6768.12,21.02,3.57,0.98,6247.84
03-Jun-2010,5020.15,5125.7,5020.15,5110.5,174606394,5784.75,21.4,3.63,0.96,6360.67
04-Jun-2010,5112.6,5147.9,5091.6,5135.5,174561315,5755.15,21.5,3.65,0.96,6391.73
07-Jun-2010,5132.95,5132.95,5004.25,5034,175607171,5958.49,21.11,3.58,0.98,6265.44
08-Jun-2010,5036.7,5071.35,4967.3,4987.1,180656558,6149.81,20.91,3.55,0.99,6207.06
09-Jun-2010,4985.05,5050.6,4980.1,5000.3,199912934,6619.08,20.97,3.56,0.98,6234.29
10-Jun-2010,4999.6,5085.2,4997.6,5078.6,176853398,6038.85,21.3,3.61,0.97,6338.1
11-Jun-2010,5078.75,5139.05,5078.75,5119.35,198342050,7105.68,21.44,3.64,0.96,6388.96
14-Jun-2010,5120.15,5201.25,5120.15,5197.7,158831199,5616.24,21.77,3.7,0.95,6486.71
15-Jun-2010,5201.3,5231.45,5171.05,5222.35,218930465,6642.21,21.87,3.72,0.94,6520.6
16-Jun-2010,5225.05,5255.65,5214.9,5233.35,203727420,7283.62,21.92,3.72,0.94,6534.36
17-Jun-2010,5233.65,5285.55,5206.55,5274.85,189953720,7662.74,22.09,3.75,0.93,6586.69
18-Jun-2010,5274.95,5302.3,5245.5,5262.6,205198165,7934.71,22.04,3.75,0.94,6571.38
21-Jun-2010,5266.5,5366.75,5266.5,5353.3,186200103,6565.17,22.42,3.81,0.92,6684.61
22-Jun-2010,5353.95,5354.35,5311.05,5316.55,162043358,5453.37,22.27,3.78,0.93,6638.74
23-Jun-2010,5316.15,5333.3,5288.15,5323.15,150160458,5457.95,22.29,3.79,0.92,6646.99
24-Jun-2010,5323.25,5348.3,5284.55,5320.6,218787111,8902.73,22.28,3.79,0.92,6643.81
25-Jun-2010,5320.5,5320.5,5259.9,5269.05,164967805,6750.84,22.07,3.75,0.93,6579.46
28-Jun-2010,5271.1,5339.45,5270.75,5333.5,154140414,6284.06,22.34,3.8,0.92,6659.94
29-Jun-2010,5333.55,5334.15,5235.8,5256.15,158720263,5859.41,22.01,3.74,0.94,6566.44
30-Jun-2010,5254.25,5320.35,5210,5312.5,183722824,7083.92,22.25,3.78,0.93,6636.89
01-Jul-2010,5312.05,5312.55,5232.1,5251.4,141430947,5489.08,21.99,3.74,0.94,6560.61
02-Jul-2010,5251.25,5277.25,5225.6,5237.1,149979351,5158.26,21.93,3.73,0.94,6542.72
05-Jul-2010,5237,5252.75,5225.85,5235.9,100621413,3333.36,21.93,3.73,0.94,6541.23
06-Jul-2010,5236.1,5297.45,5231.5,5289.05,115506191,4290.4,22.15,3.76,0.93,6607.6
07-Jul-2010,5293.1,5296.75,5233.45,5241.1,132390232,4490.16,21.95,3.73,0.94,6547.69
08-Jul-2010,5242,5320.5,5242,5296.85,127297125,4878.49,22.18,3.77,0.93,6620.64
09-Jul-2010,5297.2,5359.05,5297.2,5352.45,216660647,6889.1,22.42,3.81,0.92,6690.13
12-Jul-2010,5352.25,5402.7,5351.6,5383,189500080,6566.28,22.56,3.83,0.91,6729.96
13-Jul-2010,5370.2,5406.2,5357.85,5400.65,226045986,7302.68,22.63,3.85,0.91,6752.08
14-Jul-2010,5402,5453.45,5371.7,5386.15,211034896,7700.69,22.57,3.84,0.91,6733.92
15-Jul-2010,5387.1,5399.2,5360.6,5378.75,155118828,6035.97,22.54,3.83,0.91,6724.67
16-Jul-2010,5376.65,5401.35,5374.4,5393.9,143220575,6261.44,22.61,3.84,0.91,6743.58
19-Jul-2010,5392.7,5409.1,5361.5,5386.45,116584791,4686.58,22.61,3.84,0.91,6734.28
20-Jul-2010,5387,5416.45,5353.6,5368,121626463,4136.6,22.53,3.83,0.91,6711.23
21-Jul-2010,5368.85,5409.1,5368.85,5399.35,122859037,4953.75,22.66,3.85,0.91,6750.4
22-Jul-2010,5399.15,5447.15,5372.2,5441.95,155995093,6239.12,22.75,3.88,0.9,6803.67
23-Jul-2010,5441.9,5477.5,5435.15,5449.1,165925947,6466.84,22.78,3.89,0.9,6812.99
26-Jul-2010,5446.55,5466.25,5409.2,5418.6,147330374,5545.74,22.53,3.87,0.91,6774.85
